Date,Close,High,Low,Open,Volume
2010-01-04,28.829177856445312,28.923371028493897,28.03528194326068,28.116018947873755,35460500
2010-01-05,29.38759994506836,29.495246727901872,28.782085187566253,28.788814555150584,41208300
2010-01-06,29.549057006835938,29.663433111466144,29.13865557604715,29.23284615250689,27729000
2010-01-07,30.134395599365234,30.356415929096304,29.34049974590005,29.46160267720839,44864700
2010-01-08,30.06039428710937,30.07385045636166,29.656719475548226,29.851827513451724,33110100
2010-01-11,29.95946884155273,30.40351207995421,29.81145613975317,30.35641677940416,31878700
2010-01-12,29.25976181030273,29.70380498309654,28.889723694223715,29.596158231101104,47109600
2010-01-13,29.77108764648437,29.95946884872971,28.84263266905837,29.300132074369657,39622000
2010-01-14,30.067119598388672,30.134400441315734,29.670171607875076,29.73745245080213,37938300
2010-01-15,29.38759994506836,29.89219472081953,29.158850210734425,29.804730907735504,69738500
2010-01-19,29.11846923828125,29.43468265031917,28.86280984257037,29.19920621571688,41731500
2010-01-20,29.19921875,29.387599978547826,28.734989913218936,28.936827310449,39934400
2010-01-21,27.27502822875977,29.03101833030792,27.127012950774382,28.95701069131523,137547700
2010-01-22,26.346567153930664,27.71906514485119,26.11781748877724,27.349029601176795,106634900
2010-01-25,26.380205154418945,26.837704465167675,26.13127253626183,26.75024068227431,56572200
2010-01-26,25.862157821655277,26.8040688962223,25.75451106169057,26.238922764782327,52975300
2010-01-27,26.460941314697266,26.568588057021834,25.613220973203106,25.801602130645904,66314300
2010-01-28,26.56186294555664,26.93862788727773,26.05054147925769,26.696422036635685,65047400
2010-01-29,26.19855690002441,26.810798390066157,26.10436629640283,26.67624185146473,53649000
2010-02-01,26.662784576416016,26.864621942432898,26.205285177977032,26.306202577734798,37408200
2010-02-02,27.28175163269043,27.36921542847425,26.70987869322207,26.77715695674732,45968500
2010-02-03,27.106822967529297,27.65178350180593,27.02608598233944,27.30193349865345,37373300
2010-02-04,25.80160522460937,26.857889812363585,25.80160522460937,26.77042858820637,57211800
2010-02-05,25.767969131469727,26.158190269238087,24.913521788271336,25.996718834109465,75224100
2010-02-08,25.36428451538086,25.761232298710045,25.10862257870264,25.761232298710045,58321000
2010-02-09,25.828523635864254,26.03709039607516,25.458487988039888,25.69396451851857,45173500
2010-02-10,26.151464462280277,26.57532479149936,25.915987927437303,25.99672237274036,39331800
2010-02-11,26.25238037109375,26.48785686940581,25.808337141061468,26.13127743867573,33830600
2010-02-12,26.20528984069824,26.360031934394573,25.80834183808529,26.01690604126209,38051100
2010-02-16,26.95881462097168,27.00590992445716,26.07072808881476,26.46094925083905,46425300
2010-02-17,26.93863296508789,27.21447799886994,26.750249175467257,27.086645683323496,34644100
2010-02-18,27.187557220458984,27.25483547453945,26.75697023474188,26.87134377997885,31809500
2010-02-19,26.93190193176269,27.382674558987475,26.84444069301137,26.985726601611063,40290200
2010-02-22,27.48359680175781,27.786354206680272,27.079921972862515,27.180841963337325,43898900
2010-02-23,26.830978393554688,27.752703838792502,26.75024140723389,27.517227378275848,52233100
2010-02-24,27.48359680175781,27.56433382073845,26.911723699739145,26.945362841063424,44645000
2010-02-25,27.34230232238769,27.375941453197974,26.709877937050404,27.019362046906878,46718100
2010-02-26,28.23711204528809,28.46586167895032,27.315384146016388,27.37593559511817,67699100
2010-03-01,28.142927169799805,28.3784036492538,27.860352827953868,28.277483691487152,34606800
2010-03-02,28.00163459777832,28.5264147078905,27.826709605408105,28.24384040759921,33891600
2010-03-03,27.941091537475582,28.297673560812225,27.813261795676585,28.02182854266588,27562500
2010-03-04,28.203481674194336,28.31113101935697,28.02855662130836,28.196754873372495,25450700
2010-03-05,28.802268981933597,28.842634918991344,28.385135477991813,28.472599285786263,34790800
2010-03-08,28.654247283935547,28.950275210893544,28.57351286140173,28.82917229384232,28524900
2010-03-09,28.539875030517575,28.808993230738476,28.29094236353913,28.519692063776485,37107100
2010-03-10,28.882997512817383,29.259762436110165,28.80226308871931,28.84262901751781,40903700
2010-03-11,29.05120277404785,29.064658942411903,28.79554070813427,28.8695483508857,30119600
2010-03-12,29.03103256225586,29.2934215444058,28.82919251459946,29.158862368135804,31367300
2010-03-15,28.97718620300293,29.071376786028104,28.660972760131934,28.876266254618304,29142000
2010-03-16,29.0915641784668,29.18575476752341,28.721526055028583,29.16556923665337,28553800
